Site,Year,Month,Day,Hour,Av. Temperature [C˚],Av. Fluorescence ~[mg/m3],Av. Turbidity [NTU]
Hadera,2011,4,13,21,19.55,0.2,1.21
Hadera,2011,4,13,22,19.65,0.23,1.23
Hadera,2011,4,13,23,19.62,0.21,1.18
Hadera,2011,4,14,0,19.57,0.2,1.15
Hadera,2011,4,14,1,19.59,0.18,1.16
Hadera,2011,4,14,2,19.67,0.21,1.21
Hadera,2011,4,14,3,19.63,0.18,1.17
Hadera,2011,4,14,4,19.6,0.18,1.23
Hadera,2011,4,14,5,19.58,0.18,1.15
Hadera,2011,4,14,6,19.58,0.18,1.11
Hadera,2011,4,14,7,19.58,0.19,1.15
Hadera,2011,4,14,8,19.64,0.22,1.2
Hadera,2011,4,14,9,19.65,0.22,1.15
Hadera,2011,4,14,10,19.54,0.23,1.02
Hadera,2011,4,14,11,19.54,0.24,1.1
Hadera,2011,4,14,12,19.58,0.31,1.02
Hadera,2011,4,14,13,19.56,0.31,0.97
Hadera,2011,4,14,14,19.53,0.3,0.94
Hadera,2011,4,14,15,19.5,0.32,0.91
Hadera,2011,4,14,16,19.48,0.3,0.87
Hadera,2011,4,14,17,19.52,0.32,0.91
Hadera,2011,4,14,18,19.5,0.29,0.9
Hadera,2011,4,14,19,19.49,0.28,0.84
Hadera,2011,4,14,20,19.49,0.29,0.92
Hadera,2011,4,14,21,19.47,0.27,0.86
Hadera,2011,4,14,22,19.46,0.26,0.81
Hadera,2011,4,14,23,19.48,0.25,0.88
Hadera,2011,4,15,0,19.5,0.24,0.84
Hadera,2011,4,15,1,19.49,0.24,0.83
Hadera,2011,4,15,2,19.49,0.23,0.85
Hadera,2011,4,15,3,19.48,0.22,0.8
Hadera,2011,4,15,4,19.46,0.22,0.86
Hadera,2011,4,15,5,19.45,0.19,0.81
Hadera,2011,4,15,6,19.45,0.2,0.82
Hadera,2011,4,15,7,19.46,0.22,0.94
Hadera,2011,4,15,8,19.47,0.24,0.88
Hadera,2011,4,15,9,19.48,0.27,0.89
Hadera,2011,4,15,10,19.49,0.3,0.85
Hadera,2011,4,15,11,19.56,0.24,0.94
Hadera,2011,4,15,12,19.54,0.26,0.91
Hadera,2011,4,15,13,19.56,0.25,0.89
Hadera,2011,4,15,14,19.55,0.27,0.9
Hadera,2011,4,15,15,19.56,0.27,0.89
Hadera,2011,4,15,16,19.56,0.29,0.83
Hadera,2011,4,15,17,19.59,0.28,0.87
Hadera,2011,4,15,18,19.6,0.26,0.89
Hadera,2011,4,15,19,19.62,0.29,0.86
Hadera,2011,4,15,20,19.62,0.25,0.97
Hadera,2011,4,15,21,19.61,0.24,0.88
Hadera,2011,4,15,22,19.59,0.22,0.9
Hadera,2011,4,15,23,19.59,0.22,0.93
Hadera,2011,4,16,0,19.57,0.24,1.12
Hadera,2011,4,16,1,19.56,0.24,0.92
Hadera,2011,4,16,2,19.56,0.25,0.89
Hadera,2011,4,16,3,19.54,0.24,0.88
Hadera,2011,4,16,4,19.53,0.23,0.84
Hadera,2011,4,16,5,19.54,0.26,0.86
Hadera,2011,4,16,6,19.54,0.26,0.82
Hadera,2011,4,16,7,19.59,0.32,0.85
Hadera,2011,4,16,8,19.58,0.34,0.8
Hadera,2011,4,16,9,19.59,0.39,0.81
Hadera,2011,4,16,10,19.58,0.28,0.79
Hadera,2011,4,16,11,19.6,0.3,0.79
Hadera,2011,4,16,12,19.63,0.25,0.71
Hadera,2011,4,16,13,19.76,0.17,0.75
Hadera,2011,4,16,14,19.85,0.18,0.81
Hadera,2011,4,16,15,19.87,0.24,0.83
Hadera,2011,4,16,16,19.89,0.3,0.82
Hadera,2011,4,16,17,19.86,0.34,0.84
Hadera,2011,4,16,18,19.84,0.34,0.84
Hadera,2011,4,16,19,19.81,0.33,0.83
Hadera,2011,4,16,20,19.8,0.31,0.83
Hadera,2011,4,16,21,19.76,0.31,0.86
Hadera,2011,4,16,22,19.72,0.3,0.81
Hadera,2011,4,16,23,19.7,0.31,0.76
Hadera,2011,4,17,0,19.7,0.31,0.77
Hadera,2011,4,17,1,19.69,0.32,0.77
Hadera,2011,4,17,2,19.68,0.31,0.79
Hadera,2011,4,17,3,19.69,0.3,0.81
Hadera,2011,4,17,4,19.67,0.27,0.71
Hadera,2011,4,17,5,19.67,0.26,0.71
Hadera,2011,4,17,6,19.7,0.31,2.6
Hadera,2011,4,17,7,19.77,0.27,0.82
Hadera,2011,4,17,8,19.84,0.26,0.78
Hadera,2011,4,17,9,19.95,0.26,0.79
Hadera,2011,4,17,10,20,0.29,0.8
Hadera,2011,4,17,11,20.02,0.27,0.81
Hadera,2011,4,17,12,20.11,0.25,0.82
Hadera,2011,4,17,13,20.05,0.22,1.55
Hadera,2011,4,17,14,20.04,0.15,0.74
Hadera,2011,4,17,15,20.05,0.14,0.73
Hadera,2011,4,17,16,20,0.16,0.73
Hadera,2011,4,17,17,20,0.22,0.83
Hadera,2011,4,17,18,19.94,0.27,0.83
Hadera,2011,4,17,19,19.9,0.26,0.78
Hadera,2011,4,17,20,19.89,0.28,0.79
Hadera,2011,4,17,21,19.88,0.29,0.85
Hadera,2011,4,17,22,19.82,0.3,0.83
Hadera,2011,4,17,23,19.75,0.3,0.77
Hadera,2011,4,18,0,19.7,0.3,0.69
Hadera,2011,4,18,1,19.68,0.3,0.74
Hadera,2011,4,18,2,19.67,0.3,0.65
Hadera,2011,4,18,3,19.66,0.28,0.73
Hadera,2011,4,18,4,19.67,0.23,0.69
Hadera,2011,4,18,5,19.69,0.23,0.62
Hadera,2011,4,18,6,19.74,0.24,0.75
Hadera,2011,4,18,7,19.83,0.23,0.74
Hadera,2011,4,18,8,19.88,0.27,0.7
Hadera,2011,4,18,9,19.96,0.29,0.77
Hadera,2011,4,18,10,20.08,0.29,0.76
Hadera,2011,4,18,11,20.19,0.3,0.75
Hadera,2011,4,18,12,20.24,0.22,0.69
Hadera,2011,4,18,13,20.71,0.29,0.75
Hadera,2011,4,18,14,20.96,0.35,0.75
Hadera,2011,4,18,15,20.45,0.27,0.7
Hadera,2011,4,18,16,20.54,0.28,0.73
Hadera,2011,4,18,17,20.45,0.26,0.7
Hadera,2011,4,18,18,20.36,0.24,0.71
Hadera,2011,4,18,19,20.12,0.19,0.7
Hadera,2011,4,18,20,20.1,0.16,0.7
Hadera,2011,4,18,21,20.02,0.15,0.64
Hadera,2011,4,18,22,19.97,0.16,0.62
Hadera,2011,4,18,23,20.02,0.19,0.7
Hadera,2011,4,19,0,19.99,0.2,0.73
Hadera,2011,4,19,1,19.97,0.2,0.69
Hadera,2011,4,19,2,19.92,0.25,0.71
Hadera,2011,4,19,3,19.93,0.23,1.15
Hadera,2011,4,19,4,20.18,0.14,0.54
Hadera,2011,4,19,5,20.28,0.1,0.45
Hadera,2011,4,19,6,20.23,0.11,0.47
Hadera,2011,4,19,7,20.22,0.14,0.55
Hadera,2011,4,19,8,20.19,0.17,0.58
Hadera,2011,4,19,9,20.19,0.17,0.56
Hadera,2011,4,19,10,20.19,0.22,0.64
Hadera,2011,4,19,11,20.27,0.26,0.59
Hadera,2011,4,19,12,20.43,0.33,0.67
Hadera,2011,4,19,13,20.47,0.3,0.64
Hadera,2011,4,19,14,20.45,0.33,0.71
Hadera,2011,4,19,15,20.46,0.32,0.69
Hadera,2011,4,19,16,20.41,0.28,0.69
Hadera,2011,4,19,17,20.68,0.33,0.67
Hadera,2011,4,19,18,20.26,0.23,0.63
Hadera,2011,4,19,19,20.07,0.26,0.68
Hadera,2011,4,19,20,20.02,0.28,0.69
Hadera,2011,4,19,21,20.04,0.26,0.74
Hadera,2011,4,19,22,19.97,0.28,0.72
Hadera,2011,4,19,23,19.98,0.27,0.74
Hadera,2011,4,20,0,19.95,0.27,0.67
Hadera,2011,4,20,1,19.94,0.26,0.67
Hadera,2011,4,20,2,20.02,0.21,0.71
Hadera,2011,4,20,3,20.26,0.16,0.67
Hadera,2011,4,20,4,20.33,0.16,0.65
Hadera,2011,4,20,5,20.35,0.16,0.65
Hadera,2011,4,20,6,20.41,0.18,0.63
Hadera,2011,4,20,7,20.43,0.19,0.64
Hadera,2011,4,20,8,20.53,0.22,0.73
Hadera,2011,4,20,9,20.48,0.21,0.72
Hadera,2011,4,20,10,20.43,0.13,0.63
Hadera,2011,4,20,11,20.49,0.15,0.69
Hadera,2011,4,20,12,20.63,0.15,0.67
Hadera,2011,4,20,13,20.74,0.14,0.68
Hadera,2011,4,20,14,20.82,0.14,0.69
Hadera,2011,4,20,15,20.85,0.13,0.66
Hadera,2011,4,20,16,20.86,0.13,0.75
Hadera,2011,4,20,17,20.84,0.12,0.71
Hadera,2011,4,20,18,20.86,0.15,0.83
Hadera,2011,4,20,19,20.85,0.15,0.88
Hadera,2011,4,20,20,20.81,0.13,0.76
Hadera,2011,4,20,21,20.78,0.13,0.71
Hadera,2011,4,20,22,20.74,0.14,0.74
Hadera,2011,4,20,23,20.29,0.28,1.04
Hadera,2011,4,21,0,20.24,0.31,1.13
Hadera,2011,4,21,1,20.31,0.26,0.98
Hadera,2011,4,21,2,20.25,0.28,0.99
Hadera,2011,4,21,3,20.58,0.16,0.76
Hadera,2011,4,21,4,20.81,0.12,0.75
Hadera,2011,4,21,5,20.88,0.13,0.72
Hadera,2011,4,21,6,20.73,0.12,0.67
Hadera,2011,4,21,7,20.69,0.11,0.63
Hadera,2011,4,21,8,20.7,0.11,0.61
Hadera,2011,4,21,9,20.69,0.12,0.61
Hadera,2011,4,21,10,20.74,0.14,0.63
Hadera,2011,4,21,11,20.77,0.15,0.65
Hadera,2011,4,21,12,20.79,0.14,0.71
Hadera,2011,4,21,13,20.89,0.12,0.67
Hadera,2011,4,21,14,20.88,0.12,0.65
Hadera,2011,4,21,15,20.86,0.12,0.64
Hadera,2011,4,21,16,20.83,0.12,0.63
Hadera,2011,4,21,17,20.81,0.13,0.64
Hadera,2011,4,21,18,20.8,0.13,0.65
Hadera,2011,4,21,19,20.79,0.12,0.65
Hadera,2011,4,21,20,20.76,0.12,0.64
Hadera,2011,4,21,21,20.74,0.11,0.63
Hadera,2011,4,21,22,20.73,0.13,0.67
Hadera,2011,4,21,23,20.72,0.13,0.68
Hadera,2011,4,22,0,20.73,0.12,0.68
Hadera,2011,4,22,1,20.72,0.13,0.69
Hadera,2011,4,22,2,20.71,0.13,0.69
Hadera,2011,4,22,3,20.68,0.12,0.65
Hadera,2011,4,22,4,20.64,0.12,0.69
Hadera,2011,4,22,5,20.63,0.13,0.68
Hadera,2011,4,22,6,20.66,0.15,0.7
Hadera,2011,4,22,7,20.68,0.15,0.72
Hadera,2011,4,22,8,20.68,0.15,0.74
Hadera,2011,4,22,9,20.65,0.15,0.65
Hadera,2011,4,22,10,20.67,0.19,0.68
Hadera,2011,4,22,11,20.67,0.21,0.7
Hadera,2011,4,22,12,20.68,0.21,0.69
Hadera,2011,4,22,13,20.7,0.19,0.68
Hadera,2011,4,22,14,20.7,0.2,0.68
Hadera,2011,4,22,15,20.72,0.19,0.69
Hadera,2011,4,22,16,20.72,0.19,0.69
Hadera,2011,4,22,17,20.71,0.19,0.71
Hadera,2011,4,22,18,20.71,0.18,0.75
Hadera,2011,4,22,19,20.7,0.18,0.73
Hadera,2011,4,22,20,20.67,0.17,0.72
Hadera,2011,4,22,21,20.65,0.17,0.7
Hadera,2011,4,22,22,20.64,0.16,0.68
Hadera,2011,4,22,23,20.62,0.16,0.68
Hadera,2011,4,23,0,20.63,0.16,0.7
Hadera,2011,4,23,1,20.66,0.17,0.76
Hadera,2011,4,23,2,20.61,0.16,0.74
Hadera,2011,4,23,3,20.56,0.15,0.73
Hadera,2011,4,23,4,20.48,0.15,0.7
Hadera,2011,4,23,5,20.44,0.16,0.72
Hadera,2011,4,23,6,20.43,0.16,0.69
Hadera,2011,4,23,7,20.46,0.19,0.68
Hadera,2011,4,23,8,20.37,0.19,0.62
Hadera,2011,4,23,9,20.42,0.23,0.67
Hadera,2011,4,23,10,20.42,0.24,0.67
Hadera,2011,4,23,11,20.39,0.22,0.62
Hadera,2011,4,23,12,20.46,0.21,0.64
Hadera,2011,4,23,13,20.54,0.21,0.64
Hadera,2011,4,23,14,20.54,0.19,0.61
Hadera,2011,4,23,15,20.55,0.2,0.63
Hadera,2011,4,23,16,20.6,0.2,0.7
Hadera,2011,4,23,17,20.58,0.18,0.69
Hadera,2011,4,23,18,20.57,0.21,0.72
Hadera,2011,4,23,19,20.55,0.21,0.75
Hadera,2011,4,23,20,20.59,0.21,0.75
Hadera,2011,4,23,21,20.6,0.21,0.8
Hadera,2011,4,23,22,20.51,0.21,0.82
Hadera,2011,4,23,23,20.41,0.19,0.73
Hadera,2011,4,24,0,20.3,0.17,0.62
Hadera,2011,4,24,1,20.18,0.16,0.53
Hadera,2011,4,24,2,20.14,0.16,0.51
Hadera,2011,4,24,3,20.12,0.15,0.53
Hadera,2011,4,24,4,20.16,0.19,1.65
Hadera,2011,4,24,5,20.11,0.19,1.66
Hadera,2011,4,24,6,20.07,0.18,0.52
Hadera,2011,4,24,7,20.12,0.14,0.48
Hadera,2011,4,24,8,20.18,0.14,0.55
Hadera,2011,4,24,9,20.17,0.14,0.57
Hadera,2011,4,24,10,20.16,0.14,0.56
Hadera,2011,4,24,11,20.03,0.16,0.49
Hadera,2011,4,24,12,20.04,0.17,0.5
Hadera,2011,4,24,13,20.02,0.2,0.45
Hadera,2011,4,24,14,20.05,0.18,0.47
Hadera,2011,4,24,15,20.04,0.19,0.47
Hadera,2011,4,24,16,20.11,0.18,0.48
Hadera,2011,4,24,17,20.02,0.14,0.47
Hadera,2011,4,24,18,19.97,0.13,0.46
Hadera,2011,4,24,19,19.92,0.14,0.43
Hadera,2011,4,24,20,19.9,0.12,0.42
Hadera,2011,4,24,21,19.69,0.17,0.45
Hadera,2011,4,24,22,19.6,0.13,0.37
Hadera,2011,4,24,23,19.62,0.13,0.37
Hadera,2011,4,25,0,19.45,0.13,0.35
Hadera,2011,4,25,1,19.44,0.12,0.36
Hadera,2011,4,25,2,19.44,0.13,0.34
Hadera,2011,4,25,3,19.45,0.1,0.38
Hadera,2011,4,25,4,19.48,0.08,0.36
Hadera,2011,4,25,5,19.62,0.09,0.41
Hadera,2011,4,25,6,19.97,0.13,0.49
Hadera,2011,4,25,7,20.1,0.13,0.49
Hadera,2011,4,25,8,20.07,0.11,0.46
Hadera,2011,4,25,9,20.08,0.1,0.47
Hadera,2011,4,25,10,20.07,0.1,0.43
Hadera,2011,4,25,11,20.17,0.1,0.49
Hadera,2011,4,25,12,20.19,0.08,0.44
Hadera,2011,4,25,13,20.11,0.08,0.39
Hadera,2011,4,25,14,20.11,0.06,0.42
Hadera,2011,4,25,15,20.11,0.06,0.37
Hadera,2011,4,25,16,20.11,0.04,0.3
Hadera,2011,4,25,17,20.11,0.03,0.31
Hadera,2011,4,25,18,20.08,0.04,0.33
Hadera,2011,4,25,19,20.09,0.05,0.33
Hadera,2011,4,25,20,20.14,0.03,0.3
Hadera,2011,4,25,21,20.15,0.03,0.31
Hadera,2011,4,25,22,20.01,0.07,0.37
Hadera,2011,4,25,23,20.02,0.05,0.3
Hadera,2011,4,26,0,20.19,0.03,0.29
Hadera,2011,4,26,1,20.22,0.03,0.29
Hadera,2011,4,26,2,20.24,0.05,0.35
Hadera,2011,4,26,3,20.04,0.04,0.28
Hadera,2011,4,26,4,19.88,0.02,0.27
Hadera,2011,4,26,5,20.06,0.05,0.27
Hadera,2011,4,26,6,20.07,0.03,0.26
Hadera,2011,4,26,7,19.83,0.02,0.2
Hadera,2011,4,26,8,19.84,0.03,0.21
Hadera,2011,4,26,9,19.86,0.02,0.22
Hadera,2011,4,26,10,19.91,0.04,0.26
Hadera,2011,4,26,11,19.92,0.03,0.25
Hadera,2011,4,26,12,20.09,0.06,0.3
Hadera,2011,4,26,13,20.05,0.07,0.3
Hadera,2011,4,26,14,20.15,0.1,0.32
Hadera,2011,4,26,15,20.16,0.08,0.33
Hadera,2011,4,26,16,20.19,0.06,0.34
Hadera,2011,4,26,17,20.24,0.08,0.31
Hadera,2011,4,26,18,20.33,0.08,0.32
Hadera,2011,4,26,19,20.31,0.08,0.3
Hadera,2011,4,26,20,20.33,0.08,0.3
Hadera,2011,4,26,21,20.15,0.09,0.37
Hadera,2011,4,26,22,19.82,0.1,0.39
Hadera,2011,4,26,23,19.86,0.07,0.3
Hadera,2011,4,27,0,19.8,0.04,0.25
Hadera,2011,4,27,1,19.58,0.06,0.33
Hadera,2011,4,27,2,19.54,0.06,0.32
Hadera,2011,4,27,3,19.55,0.05,0.3
Hadera,2011,4,27,4,19.64,0.05,0.43
Hadera,2011,4,27,5,19.52,0.06,0.59
Hadera,2011,4,27,6,19.47,0.05,0.46
Hadera,2011,4,27,7,19.47,0.05,0.45
Hadera,2011,4,27,8,19.47,0.05,0.49
Hadera,2011,4,27,9,19.5,0.04,0.44
Hadera,2011,4,27,10,19.65,0.05,0.41
Hadera,2011,4,27,11,19.96,0.04,0.33
Hadera,2011,4,27,12,20.04,0.04,0.31
Hadera,2011,4,27,13,19.96,0.03,0.3
Hadera,2011,4,27,14,19.91,0.05,0.32
Hadera,2011,4,27,15,19.92,0.04,0.27
Hadera,2011,4,27,16,19.98,0.04,0.26
Hadera,2011,4,27,17,19.9,0.04,0.29
Hadera,2011,4,27,18,19.93,0.04,0.26
Hadera,2011,4,27,19,19.75,0.04,0.31
Hadera,2011,4,27,20,19.86,0.04,0.27
Hadera,2011,4,27,21,19.73,0.02,0.29
Hadera,2011,4,27,22,19.68,0.03,0.29
Hadera,2011,4,27,23,19.53,0.03,0.4
Hadera,2011,4,28,0,19.48,0.04,0.44
Hadera,2011,4,28,1,19.51,0.02,0.3
Hadera,2011,4,28,2,19.47,0.02,0.22
Hadera,2011,4,28,3,19.38,0,0.17
Hadera,2011,4,28,4,19.37,0.01,0.18
Hadera,2011,4,28,5,19.45,0,0.18
Hadera,2011,4,28,6,19.51,0.01,0.18
Hadera,2011,4,28,7,19.55,0.02,0.18
Hadera,2011,4,28,8,19.55,0.01,0.18
Hadera,2011,4,28,9,19.53,0.01,0.18
Hadera,2011,4,28,10,19.77,0.03,0.2
Hadera,2011,4,28,11,19.97,0.04,0.21
Hadera,2011,4,28,12,19.94,0.06,0.23
Hadera,2011,4,28,13,19.93,0.07,0.21
Hadera,2011,4,28,14,20.11,0.06,0.2
Hadera,2011,4,28,15,20.19,0.08,0.2
Hadera,2011,4,28,16,20.32,0.08,0.19
Hadera,2011,4,28,17,20.15,0.08,0.2
Hadera,2011,4,28,18,20.24,0.08,0.2
Hadera,2011,4,28,19,20.12,0.06,0.2
Hadera,2011,4,28,20,19.92,0.07,0.22
Hadera,2011,4,28,21,19.83,0.06,0.23
Hadera,2011,4,28,22,19.75,0.03,0.22
Hadera,2011,4,28,23,19.71,0.03,0.2
Hadera,2011,4,29,0,19.63,0.03,0.21
Hadera,2011,4,29,1,19.52,0.01,0.18
Hadera,2011,4,29,2,19.38,0.02,0.19
Hadera,2011,4,29,3,19.14,0.05,0.29
Hadera,2011,4,29,4,19.07,0.04,0.3
Hadera,2011,4,29,5,19.05,0.05,0.32
Hadera,2011,4,29,6,19.05,0.04,0.33
Hadera,2011,4,29,7,19.04,0.03,0.32
Hadera,2011,4,29,8,19.09,0.04,0.25
Hadera,2011,4,29,9,19.07,0.06,0.3
Hadera,2011,4,29,10,19.08,0.05,0.3
Hadera,2011,4,29,11,19.14,0.05,0.28
Hadera,2011,4,29,12,19.28,0.05,0.28
Hadera,2011,4,29,13,20.11,0.04,0.23
Hadera,2011,4,29,14,20.27,0.05,0.21
Hadera,2011,4,29,15,20.26,0.05,0.25
Hadera,2011,4,29,16,20.25,0.06,0.23
Hadera,2011,4,29,17,20.23,0.06,0.19
Hadera,2011,4,29,18,20.2,0.06,0.19
Hadera,2011,4,29,19,20.17,0.05,0.19
Hadera,2011,4,29,20,20.14,0.05,0.2
Hadera,2011,4,29,21,19.96,0.06,0.23
Hadera,2011,4,29,22,19.9,0.06,0.25
Hadera,2011,4,29,23,19.4,0.05,0.23
Hadera,2011,4,30,0,19.13,0.07,0.28
Hadera,2011,4,30,1,19.14,0.06,0.27
Hadera,2011,4,30,2,19.18,0.05,0.28
Hadera,2011,4,30,3,19.09,0.03,0.27
Hadera,2011,4,30,4,19.06,0.04,0.25
Hadera,2011,4,30,5,19.1,0.04,0.24
Hadera,2011,4,30,6,19.17,0.04,0.24
Hadera,2011,4,30,7,19.22,0.03,0.23
Hadera,2011,4,30,8,19.64,0.03,0.22
Hadera,2011,4,30,9,20.01,0.05,0.21
Hadera,2011,4,30,10,20.16,0.04,0.2
Hadera,2011,4,30,11,20.21,0.05,0.22
Hadera,2011,4,30,12,20.22,0.06,0.23
Hadera,2011,4,30,13,20.27,0.06,0.2
Hadera,2011,4,30,14,20.26,0.06,0.19
Hadera,2011,4,30,15,20.26,0.06,0.19
Hadera,2011,4,30,16,20.21,0.07,0.22
Hadera,2011,4,30,17,20.09,0.09,0.21
Hadera,2011,4,30,18,20.14,0.09,0.21
Hadera,2011,4,30,19,20.13,0.07,0.22
Hadera,2011,4,30,20,20.01,0.05,0.21
Hadera,2011,4,30,21,19.75,0.04,0.21
Hadera,2011,4,30,22,19.58,0.03,0.22
Hadera,2011,4,30,23,19.54,0.02,0.21
Hadera,2011,5,1,0,19.34,0.02,0.21
Hadera,2011,5,1,1,19.27,0.02,0.21
Hadera,2011,5,1,2,19.25,0.02,0.28
Hadera,2011,5,1,3,19.18,0.04,0.27
Hadera,2011,5,1,4,19.79,0.06,0.22
Hadera,2011,5,1,5,20.06,0.06,0.21
Hadera,2011,5,1,6,20.03,0.03,0.2
Hadera,2011,5,1,7,20.02,0.02,0.2
Hadera,2011,5,1,8,20.05,0.01,0.19
Hadera,2011,5,1,9,20.11,0,0.18
Hadera,2011,5,1,10,20.14,0.01,0.19
Hadera,2011,5,1,11,20.11,0,0.17
Hadera,2011,5,1,12,20.05,0,0.17
Hadera,2011,5,1,13,20.02,0.01,0.17
Hadera,2011,5,1,14,19.98,0.01,0.18
Hadera,2011,5,1,15,19.98,0.01,0.17
Hadera,2011,5,1,16,19.98,0,0.18
Hadera,2011,5,1,17,19.94,0,0.17
Hadera,2011,5,1,18,19.94,0.01,0.18
Hadera,2011,5,1,19,19.89,0.01,0.19
Hadera,2011,5,1,20,19.81,0.02,0.19
Hadera,2011,5,1,21,19.88,0,0.19
Hadera,2011,5,1,22,19.79,0.01,0.18
Hadera,2011,5,1,23,19.69,0.01,0.19
Hadera,2011,5,2,0,19.62,0,0.2
Hadera,2011,5,2,1,19.68,0.01,0.19
Hadera,2011,5,2,2,19.79,0.01,0.19
Hadera,2011,5,2,3,19.79,0,0.19
Hadera,2011,5,2,4,19.79,0.01,0.19
Hadera,2011,5,2,5,19.83,0.01,0.19
Hadera,2011,5,2,6,19.88,0.01,0.19
Hadera,2011,5,2,7,19.93,0.01,0.2
Hadera,2011,5,2,8,19.92,0.01,0.19
Hadera,2011,5,2,9,19.86,0.01,0.19
Hadera,2011,5,2,10,19.83,0.01,0.18
Hadera,2011,5,2,11,19.84,0.01,0.17
Hadera,2011,5,2,12,19.84,0.01,0.17
Hadera,2011,5,2,13,19.85,0.01,0.19
Hadera,2011,5,2,14,20.25,0.08,0.26
Hadera,2011,5,2,15,19.92,0.04,0.22
Hadera,2011,5,2,16,19.94,0.03,0.22
Hadera,2011,5,2,17,20.65,0.17,0.36
Hadera,2011,5,2,18,20.33,0.11,0.32
Hadera,2011,5,2,19,20.3,0.07,0.31
Hadera,2011,5,2,20,20.16,0.06,0.26
Hadera,2011,5,2,21,19.97,0.03,0.21
Hadera,2011,5,2,22,20.03,0.02,0.21
Hadera,2011,5,2,23,19.95,0.02,0.21
Hadera,2011,5,3,0,20.02,0.03,0.21
Hadera,2011,5,3,1,20.55,0.08,0.29
Hadera,2011,5,3,2,20.52,0.05,0.27
Hadera,2011,5,3,3,20.46,0.04,0.25
Hadera,2011,5,3,4,20.39,0.04,0.24
Hadera,2011,5,3,5,20.32,0.03,0.22
Hadera,2011,5,3,6,20.25,0.02,0.19
Hadera,2011,5,3,7,20.12,0,0.19
Hadera,2011,5,3,8,20.07,0,0.18
Hadera,2011,5,3,9,20.05,0,0.17
Hadera,2011,5,3,10,20.1,0.01,0.21
Hadera,2011,5,3,11,20.11,0.01,0.2
Hadera,2011,5,3,12,20.21,0.03,0.22
Hadera,2011,5,3,13,20.27,0.02,0.2
Hadera,2011,5,3,14,20.41,0.04,0.24
Hadera,2011,5,3,15,20.32,0.03,0.22
Hadera,2011,5,3,16,20.21,0.02,0.22
Hadera,2011,5,3,17,20.1,0.01,0.21
Hadera,2011,5,3,18,19.97,0.01,0.2
Hadera,2011,5,3,19,19.95,0,0.2
Hadera,2011,5,3,20,19.96,-0.01,0.18
Hadera,2011,5,3,21,19.96,0,0.18
Hadera,2011,5,3,22,20.01,0,0.2
Hadera,2011,5,3,23,20.16,0.01,0.4
Hadera,2011,5,4,0,20.12,0.01,0.19
Hadera,2011,5,4,1,20.1,0,0.19
Hadera,2011,5,4,2,20.06,0,0.17
Hadera,2011,5,4,3,20.07,0.01,0.18
Hadera,2011,5,4,4,20.04,0,0.18
Hadera,2011,5,4,5,20.03,0,0.17
Hadera,2011,5,4,6,20.38,0.02,0.24
Hadera,2011,5,4,7,20.51,0.03,0.24
Hadera,2011,5,4,8,20.49,0.03,0.25
Hadera,2011,5,4,9,20.79,0.04,0.27
Hadera,2011,5,4,10,20.51,0.04,0.26
Hadera,2011,5,4,11,20.68,0.03,0.23
Hadera,2011,5,4,12,20.71,0.02,0.25
Hadera,2011,5,4,13,20.73,0.02,0.24
Hadera,2011,5,4,14,20.63,0.04,0.26
Hadera,2011,5,4,15,20.35,0.02,0.31
Hadera,2011,5,4,16,20.24,0.03,0.22
Hadera,2011,5,4,17,20.32,0.02,0.22
Hadera,2011,5,4,18,20.38,0.01,0.23
Hadera,2011,5,4,19,20.27,0,0.22
Hadera,2011,5,4,20,20.21,0.01,0.21
Hadera,2011,5,4,21,20.14,0,0.23
Hadera,2011,5,4,22,20.22,0.01,0.19
Hadera,2011,5,4,23,20.22,-0.01,0.18
Hadera,2011,5,5,0,20.23,0,0.18
Hadera,2011,5,5,1,20.33,0.01,0.19
Hadera,2011,5,5,2,20.31,0.01,0.19
Hadera,2011,5,5,3,20.22,0,0.18
Hadera,2011,5,5,4,20.16,0.01,0.21
Hadera,2011,5,5,5,20.07,0.02,0.23
Hadera,2011,5,5,6,20.07,0.02,0.22
Hadera,2011,5,5,7,20.11,0.01,0.2
Hadera,2011,5,5,8,20.05,0.01,0.21
Hadera,2011,5,5,9,19.96,0.02,0.23
Hadera,2011,5,5,10,20.08,0,0.22
Hadera,2011,5,5,11,20.07,0,0.18
Hadera,2011,5,5,12,20.23,0,0.19
Hadera,2011,5,5,13,20.32,0.01,0.21
Hadera,2011,5,5,14,20.28,0,0.23
Hadera,2011,5,5,15,20.23,0,0.19
Hadera,2011,5,5,16,20.29,0,0.2
Hadera,2011,5,5,17,20.25,-0.01,0.2
Hadera,2011,5,5,18,20.09,0,0.2
Hadera,2011,5,5,19,20.14,0,0.19
Hadera,2011,5,5,20,20.05,-0.01,0.25
Hadera,2011,5,5,21,19.96,-0.01,0.16
Hadera,2011,5,5,22,19.95,-0.01,0.17
Hadera,2011,5,5,23,19.92,0,0.17
Hadera,2011,5,6,0,20.01,0,0.17
Hadera,2011,5,6,1,20.04,0,0.17
Hadera,2011,5,6,2,19.94,-0.01,0.18
Hadera,2011,5,6,3,19.92,0,0.23
Hadera,2011,5,6,4,19.42,0.01,0.23
Hadera,2011,5,6,5,19.33,0.01,0.24
Hadera,2011,5,6,6,19.52,0,0.22
